time,back,front,average
0.0667334000667,112.59,124.87,118.73
0.0834167500834,113.18835,126.51546,119.851905
0.1001001001,112.88918,126.51546,119.70232
0.116783450117,112.73959,126.21629,119.47794
0.133466800133,113.03876,126.36587,119.702315
0.15015015015,113.03876,127.11381,120.076285
0.166833500167,113.33793,127.11381,120.22587
0.183516850184,113.33793,127.26339,120.30066
0.2002002002,113.48752,127.26339,120.375455
0.216883550217,113.78669,127.41298,120.599835
0.233566900234,114.23545,128.16092,121.198185
0.25025025025,114.53463,128.3105,121.422565
0.266933600267,114.8338,128.3105,121.57215
0.283616950284,115.13297,128.90885,122.02091
0.3003003003,115.73132,129.05844,122.39488
0.316983650317,115.88091,129.65679,122.76885
0.333667000334,116.32967,130.25513,123.2924
0.35035035035,116.77843,130.40472,123.591575
0.367033700367,117.0776,130.70389,123.890745
0.383717050384,117.67595,131.15266,124.414305
0.4004004004,117.97513,131.60142,124.788275
0.417083750417,118.57347,132.05018,125.311825
0.433767100434,119.02223,132.64852,125.835375
0.45045045045,119.47099,132.9477,126.209345
0.467133800467,120.06934,133.39646,126.7329
0.483817150484,120.5181,133.84522,127.18166
0.500500500501,121.11645,134.44357,127.78001
0.517183850517,121.41563,134.89233,128.15398
0.533867200534,122.01397,135.64026,128.827115
0.550550550551,122.46273,136.08902,129.275875
0.567233900567,123.36026,136.53778,129.94902
0.583917250584,123.80902,137.13613,130.472575
0.600600600601,124.40736,137.73448,131.07092
0.617283950617,125.1553,138.33283,131.744065
0.633967300634,125.60406,138.93118,132.26762
0.650650650651,126.35199,139.67911,133.01555
0.667334000667,126.95034,140.12787,133.539105
0.684017350684,127.69828,140.87581,134.287045
0.700700700701,128.29662,141.32457,134.810595
0.717384050717,128.89497,142.0725,135.483735
0.734067400734,129.64291,142.82044,136.231675
0.750750750751,130.39084,143.56837,136.979605
0.767434100767,131.13878,144.16672,137.65275
0.784117450784,131.73712,144.76507,138.251095
0.800800800801,132.48506,145.513,138.99903
0.817484150817,133.38258,146.26094,139.82176
0.834167500834,134.13051,147.00887,140.56969
0.850850850851,134.72886,147.7568,141.24283
0.867534200868,135.32721,148.50474,141.915975
0.884217550884,136.22473,149.25267,142.7387
0.900900900901,137.12225,150.00061,143.56143
0.917584250918,137.87019,150.74854,144.309365
0.934267600934,138.61812,151.49648,145.0573
0.950950950951,139.51564,152.24441,145.880025
0.967634300968,140.26358,153.14193,146.702755
0.984317650984,141.1611,153.88987,147.525485
1.001001001,141.75945,154.6378,148.198625
1.01768435102,142.80656,155.53533,149.170945
1.03436770103,143.70408,156.28326,149.99367
1.05105105105,144.45201,157.18078,150.816395
1.06773440107,145.34953,157.92872,151.639125
1.08441775108,146.09747,158.82624,152.461855
1.1011011011,146.99499,159.57417,153.28458
1.11778445112,147.89251,160.47169,154.1821
1.13446780113,148.93962,161.36922,155.15442
1.15115115115,149.53797,162.26674,155.902355
1.16783450117,150.58508,163.01467,156.799875
1.18451785118,151.33301,163.91219,157.6226
1.2012012012,152.38012,164.80972,158.59492
1.21788455122,153.27764,165.70724,159.49244
1.23456790123,154.17516,166.60476,160.38996
1.25125125125,155.07269,167.50228,161.287485
1.26793460127,155.97021,168.3998,162.185005
1.28461795128,156.86773,169.29732,163.082525
1.3013013013,157.76525,170.19485,163.98005
1.31798465132,158.81236,171.09237,164.952365
1.33466800133,159.70988,171.98989,165.849885
1.35135135135,160.6074,172.73782,166.67261
1.36803470137,161.65451,173.78493,167.71972
1.38471805138,162.40245,174.68245,168.54245
1.4014014014,163.29997,175.57997,169.43997
1.41808475142,164.34708,176.4775,170.41229
1.43476810143,165.39418,177.52461,171.459395
1.45145145145,166.14212,178.42213,172.282125
1.46813480147,167.18923,179.31965,173.25444
1.48481815148,168.23634,180.21717,174.226755
1.5015015015,169.13386,181.11469,175.124275
1.51818485152,170.03138,182.01221,176.021795
1.53486820153,170.9289,182.90973,176.919315
1.55155155155,171.97601,183.95684,177.966425
1.56823490157,172.87353,184.85436,178.863945
1.58491825158,173.77105,185.90147,179.83626
1.6016016016,174.66857,186.799,180.733785
1.61828495162,175.71568,187.69652,181.7061
1.63496830163,176.6132,188.59404,182.60362
1.65165165165,177.66031,189.49156,183.575935
1.66833500167,178.70742,190.53867,184.623045
1.68501835169,179.60494,191.43619,185.520565
1.7017017017,180.65205,192.33371,186.49288
1.71838505172,181.54957,193.38082,187.465195
1.73506840174,182.44709,194.27834,188.362715
1.75175175175,183.34462,195.17586,189.26024
1.76843510177,184.39172,196.22297,190.307345
1.78511845179,185.43883,197.12049,191.27966
1.8018018018,186.33635,198.01802,192.177185
1.81848515182,187.23388,199.06512,193.1495
1.83516850184,188.1314,200.11223,194.121815
1.85185185185,189.17851,201.00975,195.09413
1.86853520187,190.07603,201.90728,195.991655
1.88521855189,190.97355,202.8048,196.889175
1.9019019019,192.02066,203.70232,197.86149
1.91858525192,193.06777,204.74943,198.9086
1.93526860194,193.96529,205.64695,199.80612
1.95195195195,195.0124,206.54447,200.778435
1.96863530197,195.90992,207.59158,201.75075
1.98531865199,196.80744,208.4891,202.64827
