time,back,front,average
0.0834167500834,170.4,179.9,175.15
0.1001001001,170.89558,180.06519,175.480385
0.116783450117,170.73039,180.23039,175.48039
0.133466800133,170.89558,180.06519,175.480385
0.15015015015,170.89558,180.39558,175.64558
0.166833500167,171.22597,180.0652,175.645585
0.183516850184,171.55636,180.72597,176.141165
0.2002002002,171.55636,180.56078,176.05857
0.216883550217,171.55636,180.89117,176.223765
0.233566900234,171.88675,180.89117,176.38896
0.25025025025,172.21714,181.38675,176.801945
0.266933600267,172.38233,181.38675,176.88454
0.283616950284,172.54753,181.71714,177.132335
0.3003003003,172.87792,182.04753,177.462725
0.316983650317,173.20831,182.37792,177.793115
0.333667000334,173.3735,182.54311,177.958305
0.35035035035,173.86908,182.8735,178.37129
0.367033700367,174.03428,183.0387,178.53649
0.383717050384,174.36467,183.53428,178.949475
0.4004004004,174.86025,183.69947,179.27986
0.417083750417,175.02545,184.02986,179.527655
0.433767100434,175.35583,184.36025,179.85804
0.45045045045,175.68622,184.85584,180.27103
0.467133800467,176.18181,185.02103,180.60142
0.483817150484,176.5122,185.51661,181.014405
0.500500500501,176.84258,185.847,181.34479
0.517183850517,177.33817,186.17739,181.75778
0.533867200534,177.83375,186.67298,182.253365
0.550550550551,178.16414,187.00336,182.58375
0.567233900567,178.49453,187.49895,182.99674
0.583917250584,179.15531,187.99453,183.57492
0.600600600601,179.4857,188.49012,183.98791
0.617283950617,179.98128,188.8205,184.40089
0.633967300634,180.31167,189.31609,184.81388
0.650650650651,180.97245,189.81167,185.39206
0.667334000667,181.30284,190.30725,185.805045
0.684017350684,181.96361,190.80284,186.383225
0.700700700701,182.4592,191.29842,186.87881
0.717384050717,182.95478,191.794,187.37439
0.734067400734,183.45036,192.28959,187.869975
0.750750750751,184.11114,192.95037,188.530755
0.767434100767,184.60673,193.44595,189.02634
0.784117450784,185.2675,193.94153,189.604515
0.800800800801,185.76309,194.60231,190.1827
0.817484150817,186.25867,195.09789,190.67828
0.834167500834,186.91945,195.75867,191.33906
0.850850850851,187.58023,196.25426,191.917245
0.867534200868,188.24101,196.91503,192.57802
0.884217550884,188.73659,197.57581,193.1562
0.900900900901,189.39737,198.0714,193.734385
0.917584250918,190.05814,198.73217,194.395155
0.934267600934,190.71892,199.39295,195.055935
0.950950950951,191.3797,200.05373,195.716715
0.967634300968,192.04048,200.71451,196.377495
0.984317650984,192.70126,201.37529,197.038275
1.001001001,193.36203,202.03606,197.699045
1.01768435102,194.02281,202.69684,198.359825
1.03436770103,194.84878,203.35762,199.1032
1.05105105105,195.50956,204.0184,199.76398
1.06773440107,196.17034,204.67918,200.42476
1.08441775108,196.83112,205.50515,201.168135
1.1011011011,197.4919,206.16593,201.828915
1.11778445112,198.31787,206.8267,202.572285
1.13446780113,198.97865,207.48748,203.233065
1.15115115115,199.80462,208.14826,203.97644
1.16783450117,200.4654,208.97423,204.719815
1.18451785118,201.29137,209.63501,205.46319
1.2012012012,201.95215,210.46098,206.206565
1.21788455122,202.61293,211.12176,206.867345
1.23456790123,203.4389,211.94773,207.693315
1.25125125125,204.26487,212.60851,208.43669
1.26793460127,205.09084,213.43448,209.26266
1.28461795128,205.75162,214.26046,210.00604
1.3013013013,206.57759,214.92123,210.74941
1.31798465132,207.40357,215.74721,211.57539
1.33466800133,208.22954,216.40798,212.31876
1.35135135135,209.05551,217.23396,213.144735
1.36803470137,209.71629,218.05993,213.88811
1.38471805138,210.54226,218.72071,214.631485
1.4014014014,211.20304,219.71187,215.457455
1.41808475142,212.19421,220.53785,216.36603
1.43476810143,213.02018,221.19863,217.109405
1.45145145145,213.84615,222.0246,217.935375
1.46813480147,214.67212,222.85057,218.761345
1.48481815148,215.3329,223.67654,219.50472
1.5015015015,216.32407,224.50252,220.413295
1.51818485152,217.15004,225.32849,221.239265
1.53486820153,217.97601,226.15446,222.065235
1.55155155155,218.80199,226.98043,222.89121
1.56823490157,219.62796,227.64121,223.634585
1.58491825158,220.45393,228.63238,224.543155
1.6016016016,221.2799,229.45835,225.369125
1.61828495162,222.10588,230.28432,226.1951
1.63496830163,222.93185,231.1103,227.021075
1.65165165165,223.92302,231.93627,227.929645
1.66833500167,224.74899,232.76224,228.755615
1.68501835169,225.57496,233.58821,229.581585
1.7017017017,226.40093,234.41419,230.40756
1.71838505172,227.22691,235.40535,231.31613
1.73506840174,228.05288,236.06613,232.059505
1.75175175175,229.04405,236.8921,232.968075
1.76843510177,229.87002,237.71807,233.794045
1.78511845179,230.69599,238.54405,234.62002
1.8018018018,231.52196,239.53521,235.528585
1.81848515182,232.34794,240.36119,236.354565
1.83516850184,233.3391,241.18716,237.26313
1.85185185185,234.16508,242.01313,238.089105
1.86853520187,234.99105,243.0043,238.997675
1.88521855189,235.81702,243.83027,239.823645
1.9019019019,236.64299,244.65624,240.649615
1.91858525192,237.46897,245.48222,241.475595
1.93526860194,238.29494,246.30819,242.301565
1.95195195195,239.2861,247.13416,243.21013
1.96863530197,240.27727,247.96013,244.1187
1.98531865199,241.10324,248.9513,245.02727
