time_n,cent_xn,ave_xn,time_e,back_xe,front_xe,ave_xe
0.616000000,0.8822708,0.86699895,,,,
0.617000000,0.8845511,0.8672576,,,,
0.618000000,0.8868306,0.86895555,,,,
0.619000000,0.8891114,0.8691374,,,,
0.620000000,0.8913962,0.86943035,,,,
0.621000000,0.8936859,0.86961745,,,,
0.622000000,0.8959778,0.87195925,,,,
0.623000000,0.8982736,0.87502485,,,,
0.624000000,0.9005735,0.87865475,,,,
0.625000000,0.9028769,0.88199115,,,,
0.626000000,0.905184,0.88528965,,,,
0.627000000,0.9074924,0.8881203,,,,
0.628000000,0.9098056,0.89034655,,,,
0.629000000,0.9121201,0.89027715,,,,
0.630000000,0.9144369,0.89126135,,,,
0.631000000,0.916757,0.89466215,,,,
0.632000000,0.9190782,0.9000626,,,,
0.633000000,0.9213655,0.9025999,,,,
0.634000000,0.9237162,0.90283695,,,,
0.635000000,0.926036,0.90504695,,,,
0.636000000,0.9283551,0.91043435,,,,
0.637000000,0.9306581,0.9112274,,,,
0.638000000,0.9329715,0.91272795,,,,
0.639000000,0.935285,0.9117449,,,,
0.640000000,0.9375996,0.91255285,,,,
0.641000000,0.9399174,0.9158382,,,,
0.642000000,0.942236,0.91738945,,,,
0.643000000,0.9445565,0.9197588,,,,
0.644000000,0.9468784,0.92107605,,,,
0.645000000,0.9491992,0.92234435,,,,
0.646000000,0.9515197,0.9242853,,,,
0.647000000,0.9538396,0.92710365,,,,
0.648000000,0.9561627,0.9304249,,,,
0.649000000,0.9584894,0.9334929,,,,
0.650000000,0.9608166,0.9368556,,,,
0.651000000,0.9631479,0.93978725,,,,
0.652000000,0.9654767,0.94234805,,,,
0.653000000,0.9678066,0.94464195,,,,
0.654000000,0.9701362,0.946209,,,,
0.655000000,0.9724631,0.9470711,,,,
0.656000000,0.9747891,0.95043395,,,,
0.657000000,0.9770375,0.95483205,,,,
0.658000000,0.9794479,0.95744645,,,,
0.659000000,0.9817834,0.95972895,,,,
0.660000000,0.984122,0.96105885,,,,
0.661000000,0.9864609,0.9614575,,,,
0.662000000,0.9887997,0.9639173,,,,
0.663000000,0.9911376,0.9652595,,,,
0.664000000,0.993444,0.96522985,,,,
0.665000000,0.995814,0.96726995,,,,
0.666000000,0.9981506,0.96935415,,,,
0.667000000,1.000492,0.97076205,,,,
0.668000000,1.002835,0.97035285,,,,
0.669000000,1.005182,0.97256165,,,,
0.670000000,1.007531,0.9760647,,,,
0.671000000,1.009884,0.9782461,,,,
0.672000000,1.012205,0.98083405,,,,
0.673000000,1.014601,0.98210905,,,,
0.674000000,1.016969,0.98304465,,,,
0.675000000,1.019341,0.98405005,,,,
0.676000000,1.021719,0.98442075,,,,
0.677000000,1.024103,0.9885222,,,,
0.678000000,1.026492,0.9921288,,,,
0.679000000,1.028882,0.99421875,,,,
0.680000000,1.031239,0.99512025,,,,
0.681000000,1.033669,0.9983072,,,,
0.682000000,1.035898,1.00014455,,,,
0.683000000,1.038464,0.99996465,,,,
0.684000000,1.040837,1.00180205,,,,
0.685000000,1.043281,1.00414815,,,,
0.686000000,1.045693,1.00723905,,,,
0.687000000,1.048106,1.01020595,,,,
0.688000000,1.05049,1.01462745,,,,
0.689000000,1.052947,1.0163882,,,,
0.690000000,1.055315,1.01823895,,,,
0.691000000,1.057809,1.01980715,,,,
0.692000000,1.060242,1.0195094,,,,
0.693000000,1.062675,1.01839015,,,,
0.694000000,1.065109,1.01826315,,,,
0.695000000,1.06751,1.019003,,,,
0.696000000,1.06998,1.02312835,,,,
0.697000000,1.072418,1.02425255,,,,
0.698000000,1.074861,1.02787815,,,,
0.699000000,1.077307,1.03270125,,,,
0.700000000,1.079753,1.0374082,,,,
0.701000000,1.0822,1.04086445,,,,
0.702000000,1.084656,1.04596175,,,,
0.703000000,1.087081,1.04872345,,,,
0.704000000,1.089577,1.04978275,,,,
0.705000000,1.092039,1.05296795,,,,
0.706000000,1.094504,1.0552935,,,,
0.707000000,1.096973,1.05836055,,,,
0.708000000,1.099446,1.06102305,,,,
0.709000000,1.101927,1.0631275,,,,
0.710000000,1.104409,1.0671085,,,,
0.711000000,1.106893,1.0712611,,,,
0.712000000,1.10938,1.07315145,,,,
0.713000000,1.111874,1.0765187,,,,
0.714000000,1.114372,1.07684185,,,,
0.715000000,1.116874,1.07815345,,,,
0.716000000,1.119378,1.08134215,,,,
0.717000000,1.121887,1.08312425,,,,
0.718000000,1.124396,1.08373625,,,,
0.719000000,1.126846,1.085601,,,,
0.720000000,1.129424,1.08762045,,,,
0.721000000,1.131911,1.09029855,,,,
0.722000000,1.134409,1.0936363,,,,
0.723000000,1.136999,1.0983994,,,,
0.724000000,1.139465,1.1047001,,,,
0.725000000,1.142054,1.10878525,,,,
0.726000000,1.144515,1.11224345,,,,
0.727000000,1.147071,1.11102215,,,,
0.728000000,1.149503,1.1121605,,,,
0.729000000,1.152137,1.1174537,,,,
0.730000000,1.154705,1.1224903,,,,
0.731000000,1.15724,1.12622165,,,,
0.732000000,1.159779,1.12820345,,,,
0.733000000,1.162321,1.13007325,,,,
0.734000000,1.164867,1.1300335,,,,
0.735000000,1.167418,1.1359087,,,,
0.736000000,1.169969,1.1398007,,,,
0.737000000,1.172523,1.1428497,,,,
0.738000000,1.17508,1.14622935,,,,
0.739000000,1.177642,1.14918845,,,,
0.740000000,1.180208,1.15204695,,,,
0.741000000,1.182779,1.15392815,,,,
0.742000000,1.18524,1.15800375,,,,
0.743000000,1.187828,1.16057815,,,,
0.744000000,1.190415,1.1625648,,,,
0.745000000,1.193004,1.16594085,,,,
0.746000000,1.195601,1.1691997,,,,
0.747000000,1.198221,1.1729249,,,,
0.748000000,1.20085,1.1782364,,,,
0.749000000,1.203489,1.180832,,,,
0.750000000,1.206115,1.18527215,,,,
0.751000000,1.208749,1.1902275,,,,
0.752000000,1.211359,1.1944121,,,,
0.753000000,1.214048,1.1988787,,,,
0.754000000,1.216633,1.2033536,,,,
0.755000000,1.219273,1.2077467,,,,
0.756000000,1.221964,1.21145975,,,,
0.757000000,1.224604,1.2140898,,,,
0.758000000,1.22724,1.2188997,,,,
0.759000000,1.229878,1.2231091,,,,
0.760000000,1.232513,1.22808443,,,,
0.761000000,1.235096,1.230319815,,,,
0.762000000,1.237785,1.232111215,,,,
0.763000000,1.240425,1.234282455,,,,
0.764000000,1.243066,1.23843447,,,,
0.765000000,1.245703,1.24096509,,,,
0.766000000,1.248336,1.244042765,,,,
0.767000000,1.250966,1.250934945,,,,
0.768000000,1.253594,1.255057885,,,,
0.769000000,1.256152,1.25780973,,,,
0.770000000,1.258855,1.25962259,,,,
0.771000000,1.261487,1.263425205,,,,
0.772000000,1.264018,1.269182595,,,,
0.773000000,1.266765,1.27408172,,,,
0.774000000,1.26938,1.275641575,,,,
0.775000000,1.272051,1.275352325,,,,
0.776000000,1.274729,1.280475345,,,,
0.777000000,1.277309,1.285211285,,,,
0.778000000,1.279986,1.287530465,,,,
0.779000000,1.282596,1.29104934,,,,
0.780000000,1.285235,1.294667955,,,,
0.781000000,1.287829,1.294356963,,,,
0.782000000,1.290514,1.295273688,,,,
0.783000000,1.293221,1.297218498,,,,
0.784000000,1.2958,1.300691105,,,,
0.785000000,1.298512,1.30482499,,,,
0.786000000,1.301088,1.30789803,,,,
0.787000000,1.303706,1.315567075,,,,
0.788000000,1.306375,1.316424775,,,,
0.789000000,1.308983,1.31606888,,,,
0.790000000,1.311688,1.318544595,,,,
0.791000000,1.31433,1.32013131,,,,
0.792000000,1.316936,1.322274055,,,,
0.793000000,1.319613,1.32850416,,,,
0.794000000,1.322253,1.33432291,,,,
0.795000000,1.32489,1.337088075,,,,
0.796000000,1.327525,1.33964562,,,,
0.797000000,1.330163,1.34365503,,,,
0.798000000,1.332799,1.348440585,,,,
0.799000000,1.3354,1.349611045,,,,
0.800000000,1.338008,1.351120785,,,,
0.801000000,1.340675,1.36904594,,,,
0.802000000,1.343204,1.356119145,,,,
0.803000000,1.345919,1.3579334,,,,
0.804000000,1.348599,1.36198967,,,,
0.805000000,1.351244,1.364357635,,,,
0.806000000,1.353847,1.3643437,,,,
0.807000000,1.35646,1.363636065,,,,
0.808000000,1.359169,1.36624939,,,,
0.809000000,1.361812,1.37128885,,,,
0.810000000,1.364418,1.37434855,,,,
0.811000000,1.367102,1.3764747,,,,
0.812000000,1.36975,1.3801014,,,,
0.813000000,1.372364,1.38221595,,,,
0.814000000,1.375016,1.38656245,,,,
0.815000000,1.3777,1.3905857,,,,
0.816000000,1.380205,1.3947359,,,,
0.817000000,1.382937,1.3995077,,,,
0.818000000,1.385617,1.40653515,,,,
0.819000000,1.388225,1.40972945,,,,
0.820000000,1.390816,1.4126207,,,,
0.821000000,1.393509,1.41425515,,,,
0.822000000,1.396144,1.4149733,,,,
0.823000000,1.398816,1.4130869,,,,
0.824000000,1.401447,1.41168285,,,,
0.825000000,1.404039,1.4156337,,,,
0.826000000,1.406706,1.41932635,,,,
0.827000000,1.409337,1.4244134,,,,
0.828000000,1.411966,1.43039435,,,,
0.829000000,1.414595,1.4342207,,,,
0.830000000,1.417225,1.438018,,,,
0.831000000,1.419813,1.44293875,,,,
0.832000000,1.4224,1.44663865,,,,
0.833000000,1.424964,1.4502973,,,,
0.834000000,1.427611,1.45233195,,,,
0.835000000,1.430214,1.4557669,,,,
0.836000000,1.432842,1.45664595,,,,
0.837000000,1.43548,1.45742475,,,,
0.838000000,1.438009,1.4621887,,,,
0.839000000,1.440599,1.46687115,,,,
0.840000000,1.443216,1.4679684,,,,
0.841000000,1.445823,1.4686731,,,,
0.842000000,1.448411,1.4716538,,,,
0.843000000,1.450932,1.4695921,,,,
0.844000000,1.453581,1.47033945,,,,
0.845000000,1.456132,1.4712196,,,,
0.846000000,1.458718,1.47211805,,,,
0.847000000,1.461338,1.47605705,,,,
0.848000000,1.463858,1.4728775,,,,
0.849000000,1.466419,1.4725172,,,,
0.850000000,1.469058,1.4746355,,,,
0.851000000,1.471641,1.47584385,,,,
0.852000000,1.47426,1.47621965,,,,
0.853000000,1.476845,1.48044085,,,,
0.854000000,1.479425,1.4836148,,,,
0.855000000,1.481997,1.48667105,,,,
0.856000000,1.484563,1.4879127,,,,
0.857000000,1.487093,1.4905484,,,,
0.858000000,1.48969,1.4950759,,,,
0.859000000,1.492183,1.4996404,,,,
0.860000000,1.494718,1.4992732,,,,
0.861000000,1.497366,1.4972867,,,,
0.862000000,1.499859,1.49514595,,,,
0.863000000,1.502439,1.4960616,,,,
0.864000000,1.505024,1.49623245,,,,
0.865000000,1.507532,1.4959777,,,,
0.866000000,1.510038,1.4972008,,,,
0.867000000,1.512544,1.4987529,,,,
0.868000000,1.515066,1.5000528,,,,
0.869000000,1.517588,1.5054298,,,,
0.870000000,1.520131,1.50622235,,,,
0.871000000,1.522578,1.5096834,,,,
0.872000000,1.525232,1.51080785,,,,
0.873000000,1.52775,1.51267105,,,,
0.874000000,1.530232,1.5143104,,,,
0.875000000,1.53275,1.5157129,,,,
0.876000000,1.53526,1.5165823,,,,
0.877000000,1.537752,1.5188603,,,,
0.878000000,1.540299,1.5197079,,,,
0.879000000,1.542855,1.51996995,,,,
0.880000000,1.545376,1.52302595,,,,
0.881000000,1.547895,1.52565435,,,,
0.882000000,1.550412,1.52789945,,,,
0.883000000,1.552927,1.5303798,,,,
0.884000000,1.555443,1.53259085,,,,
0.885000000,1.55796,1.5341231,,,,
0.886000000,1.56048,1.5372226,,,,
0.887000000,1.563001,1.5371448,,,,
0.888000000,1.565526,1.53886705,,,,
0.889000000,1.568052,1.5395937,,,,
0.890000000,1.570576,1.5403355,,,,
0.891000000,1.573096,1.5428657,,,,
0.892000000,1.575585,1.547717,,,,
0.893000000,1.578148,1.55259775,,,,
0.894000000,1.580687,1.555575,,,,
0.895000000,1.583219,1.55685165,,,,
0.896000000,1.58575,1.5567824,,,,
0.897000000,1.588282,1.5571624,,,,
0.898000000,1.590811,1.55825385,,,,
0.899000000,1.593337,1.560771,,,,
0.900000000,1.595865,1.563196,,,,
0.901000000,1.598397,1.5634822,,,,
0.902000000,1.600927,1.56628895,,,,
0.903000000,1.603456,1.56940485,,,,
0.904000000,1.605982,1.5714631,,,,
0.905000000,1.608508,1.57271465,,,,
0.906000000,1.611,1.57561465,,,,
0.907000000,1.613477,1.57654005,,,,
0.908000000,1.616062,1.57779215,,,,
0.909000000,1.618634,1.5791152,,,,
0.910000000,1.621137,1.5805716,,,,
0.911000000,1.623673,1.5819252,,,,
0.912000000,1.62625,1.58509015,,,,
0.913000000,1.628763,1.58787275,,,,
0.914000000,1.631293,1.58983745,,,,
0.915000000,1.633873,1.5925607,,,,
0.916000000,1.636461,1.5946813,,,,
0.917000000,1.639011,1.59664345,,,,
0.918000000,1.641562,1.598479,,,,
0.919000000,1.644053,1.60195485,,,,
0.920000000,1.646569,1.6056072,,,,
0.921000000,1.649129,1.6096303,,,,
0.922000000,1.651762,1.6138772,,,,
0.923000000,1.654325,1.61690115,,,,
0.924000000,1.656862,1.62118925,,,,
0.925000000,1.659497,1.6263729,,,,
0.926000000,1.662035,1.62967585,,,,
0.927000000,1.664646,1.63165945,,,,
0.928000000,1.667221,1.63633665,,,,
0.929000000,1.669735,1.6407277,,,,
0.930000000,1.672383,1.6450106,,,,
0.931000000,1.674844,1.64679445,,,,
0.932000000,1.677553,1.6479505,,,,
0.933000000,1.680138,1.6493763,,,,
0.934000000,1.682633,1.6496608,,,,
0.935000000,1.68531,1.65209385,,,,
0.936000000,1.687902,1.6536052,,,,
0.937000000,1.690493,1.65512325,,,,
0.938000000,1.693092,1.65701485,,,,
0.939000000,1.695693,1.65896805,,,,
0.940000000,1.698296,1.6599246,,,,
0.941000000,1.700867,1.66076625,,,,
0.942000000,1.703472,1.6633454,,,,
0.943000000,1.706114,1.6653923,,,,
0.944000000,1.708724,1.6679581,,,,
0.945000000,1.711338,1.6704535,,,,
0.946000000,1.713952,1.6730644,,,,
0.947000000,1.716566,1.6776861,,,,
0.948000000,1.71918,1.6814071,,,,
0.949000000,1.721796,1.6855717,,,,
0.950000000,1.724418,1.69004165,,,,
0.951000000,1.727042,1.69358315,,,,
0.952000000,1.729669,1.69656905,,,,
0.953000000,1.732299,1.6987595,,,,
0.954000000,1.734932,1.70172145,,,,
0.955000000,1.73757,1.7062901,,,,
0.956000000,1.740214,1.7105288,,,,
0.957000000,1.742861,1.7143889,,,,
0.958000000,1.745513,1.71702395,,,,
0.959000000,1.748169,1.71902105,,,,
0.960000000,1.750829,1.72166845,,,,
0.961000000,1.753495,1.72631095,,,,
0.962000000,1.756125,1.7317255,,,,
0.963000000,1.758834,1.73602585,,,,
0.964000000,1.761511,1.7401218,,,,
0.965000000,1.764185,1.74350225,,,,
0.966000000,1.766856,1.7457747,,,,
0.967000000,1.769459,1.7498936,,,,
0.968000000,1.772159,1.7509894,,,,
0.969000000,1.774868,1.7500004,,,,
0.970000000,1.777541,1.7521016,,,,
0.971000000,1.780173,1.75394955,,,,
0.972000000,1.782878,1.756992,,,,
0.973000000,1.785545,1.75798795,,,,
0.974000000,1.788055,1.76025775,,,,
0.975000000,1.790876,1.76414385,,,,
0.976000000,1.793545,1.76620755,,,,
0.977000000,1.796215,1.7672338,,,,
0.978000000,1.798885,1.76879795,,,,
0.979000000,1.801556,1.7715838,,,,
0.980000000,1.804227,1.7729569,,,,
0.981000000,1.806895,1.7752973,,,,
0.982000000,1.809568,1.77862395,,,,
0.983000000,1.812242,1.7836461,,,,
0.984000000,1.814912,1.78829885,,,,
0.985000000,1.81758,1.7931207,,,,
0.986000000,1.820249,1.7966518,,,,
0.987000000,1.822921,1.80190285,,,,
0.988000000,1.825557,1.8064784,,,,
0.989000000,1.82827,1.81129575,,,,
0.990000000,1.830945,1.81341275,,,,
0.991000000,1.833621,1.817092,,,,
0.992000000,1.836293,1.82046195,,,,
0.993000000,1.83897,1.8236023,,,,
0.994000000,1.841584,1.82610075,,,,
0.995000000,1.844336,1.82932195,,,,
0.996000000,1.847023,1.8338817,,,,
0.997000000,1.8496,1.8376208,,,,
0.998000000,1.852404,1.84198945,,,,
0.999000000,1.855103,1.8454038,,,,
1.000000000,1.857809,1.84753385,,,,
1.001000000,1.860426,1.8511863,,,,
1.002000000,1.863231,1.8559926,,,,
1.003000000,1.865946,1.8597365,,,,
1.004000000,1.868664,1.8642153,,,,
1.005000000,1.871383,1.86870205,,,,
1.006000000,1.874102,1.8728612,,,,
1.007000000,1.876823,1.8774149,,,,
1.008000000,1.879543,1.8803249,,,,
1.009000000,1.882264,1.883573,,,,
1.010000000,1.884987,1.886315,,,,
1.011000000,1.887712,1.88848885,,,,
1.012000000,1.890434,1.891066,,,,
1.013000000,1.893156,1.894092,,,,
1.014000000,1.895877,1.8951403,,,,
1.015000000,1.898598,1.8990956,,,,
1.016000000,1.901321,1.90317515,,,,
1.017000000,1.903975,1.9063502,,,,
1.018000000,1.9067,1.9089629,,,,
1.019000000,1.909458,1.91271735,,,,
1.020000000,1.912223,1.9144751,,,,
1.021000000,1.914949,1.9159287,,,,
1.022000000,1.917679,1.91699965,,,,
1.023000000,1.920273,1.92002745,,,,
1.024000000,1.923131,1.92441025,,,,
1.025000000,1.925917,1.92440895,,,,
1.026000000,1.928628,1.9245684,,,,
1.027000000,1.931418,1.9298224,,,,
1.028000000,1.934175,1.93399445,,,,
1.029000000,1.936938,1.9362542,,,,
1.030000000,1.939705,1.9374659,,,,
1.031000000,1.942476,1.93964715,,,,
1.032000000,1.945249,1.94280775,,,,
1.033000000,1.948028,1.9464865,,,,
1.034000000,1.95081,1.9513877,,,,
1.035000000,1.953555,1.9532199,,,,
1.036000000,1.956379,1.9559451,,,,
1.037000000,1.959131,1.9590539,,,,
1.038000000,1.961895,1.9614094,,,,
1.039000000,1.964762,1.96315225,,,,
1.040000000,1.967522,1.9675435,,,,
1.041000000,1.970365,1.9707832,,,,
1.042000000,1.973172,1.97418895,,,,
1.043000000,1.975989,1.9769496,,,,
1.044000000,1.978814,1.9792437,,,,
1.045000000,1.981644,1.9820793,,,,
1.046000000,1.984406,1.98522495,,,,
1.047000000,1.987306,1.9897936,,,,
1.048000000,1.990141,1.9922379,,,,
1.049000000,1.992972,1.9953152,,,,
1.050000000,1.995806,1.99833015,,,,
1.051000000,1.998646,1.99955985,,,,
1.052000000,2.001491,2.00132885,,,,
1.053000000,2.004338,2.0029564,,,,
1.054000000,2.007188,2.00493285,,,,
1.055000000,2.010041,2.0074097,,,,
1.056000000,2.012894,2.0121989,,,,
1.057000000,2.015705,2.0152812,,,,
1.058000000,2.018555,2.0159372,,,,
1.059000000,2.021347,2.01451275,,,,
1.060000000,2.024294,2.01315425,,,,
1.061000000,2.027141,2.01597035,,,,
1.062000000,2.029951,2.01557615,,,,
1.063000000,2.032837,2.01701545,,,,
1.064000000,2.035683,2.01745915,,,,
1.065000000,2.038528,2.01942765,,,,
1.066000000,2.041367,2.0238066,,,,
1.067000000,2.044207,2.0261066,,,,
1.068000000,2.047048,2.0313978,,,,
1.069000000,2.049884,2.03692325,,,,
1.070000000,2.052725,2.03845435,,,,
1.071000000,2.055567,2.0388507,,,,
1.072000000,2.05841,2.04120095,,,,
1.073000000,2.06125,2.0445993,,,,
1.074000000,2.064095,2.0461439,,,,
1.075000000,2.066941,2.04794215,,,,
1.076000000,2.069789,2.05273255,,,,
1.077000000,2.07264,2.0555694,,,,
1.078000000,2.075452,2.05701625,,,,
1.079000000,2.078226,2.0606595,,,,
1.080000000,2.081163,2.06054565,,,,
1.081000000,2.083942,2.06074405,,,,
1.082000000,2.086918,2.06139895,,,,
1.083000000,2.089776,2.0628208,,,,
1.084000000,2.092635,2.0645465,,,,
1.085000000,2.095501,2.06565115,,,,
1.086000000,2.0983,2.07170755,,,,
1.087000000,2.101203,2.0769039,,,,
1.088000000,2.103965,2.0695023,,,,
1.089000000,2.106892,2.0702243,,,,
1.090000000,2.109729,2.075361,,,,
1.091000000,2.112663,2.0819065,,,,
1.092000000,2.115628,2.0873961,,,,
1.093000000,2.118424,2.09081365,,,,
1.094000000,2.121295,2.09293125,,,,
1.095000000,2.124314,2.0956434,,,,
1.096000000,2.127216,2.0981194,,,,
1.097000000,2.130121,2.10434085,,,,
1.098000000,2.13303,2.1110322,,,,
1.099000000,2.135943,2.11083395,,,,
1.100000000,2.13886,2.10828115,,,,
1.101000000,2.14178,2.10655645,,,,
1.102000000,2.144664,2.10881805,,,,
1.103000000,2.147533,2.1068226,,,,
1.104000000,2.150526,2.10498775,,,,
1.105000000,2.153333,2.1052187,,,,
1.106000000,2.15632,2.107903,,,,
1.107000000,2.15931,2.1117741,,,,
1.108000000,2.162183,2.11547825,,,,
1.109000000,2.165072,2.11882935,,,,
1.110000000,2.168109,2.12704395,,,,
1.111000000,2.171079,2.1303547,,,,
1.112000000,2.174001,2.1315076,,,,
1.113000000,2.177014,2.13594375,,,,
1.114000000,2.179865,2.14470715,,,,
1.115000000,2.18286,2.14875455,,,,
1.116000000,2.185815,2.1493971,,,,
1.117000000,2.188868,2.15016705,,,,
1.118000000,2.191817,2.1529865,,,,
1.119000000,2.194761,2.15474815,,,,
1.120000000,2.19766,2.1582949,,,,
1.121000000,2.200645,2.1638136,,,,
1.122000000,2.203596,2.17229175,,,,
1.123000000,2.206516,2.17599265,,,,
1.124000000,2.209445,2.17858095,,,,
1.125000000,2.212443,2.1815855,,,,
1.126000000,2.215449,2.18603905,,,,
1.127000000,2.218413,2.18931065,,,,
1.128000000,2.221376,2.1923377,,,,
1.129000000,2.224339,2.195914,,,,
1.130000000,2.2273,2.19865785,,,,
1.131000000,2.230213,2.20217105,,,,
1.132000000,2.233209,2.20768135,,,,
1.133000000,2.236165,2.2081677,,,,
1.134000000,2.239051,2.2104151,,,,
1.135000000,2.242015,2.2153314,,,,
1.136000000,2.245062,2.2207502,,,,
1.137000000,2.247968,2.2242409,,,,
1.138000000,2.250907,2.22857985,,,,
1.139000000,2.254024,2.23024545,,,,
1.140000000,2.257023,2.23092925,,,,
1.141000000,2.259982,2.2350775,,,,
1.142000000,2.263028,2.238127,,,,
1.143000000,2.265992,2.2394904,,,,
1.144000000,2.268994,2.23942395,,,,
1.145000000,2.271878,2.241552,,,,
1.146000000,2.275043,2.2433271,,,,
1.147000000,2.277947,2.24471745,,,,
1.148000000,2.280954,2.2490794,,,,
1.149000000,2.284018,2.25384665,,,,
1.150000000,2.287063,2.26103445,,,,
1.151000000,2.289962,2.26806495,,,,
1.152000000,2.293063,2.27446505,,,,
1.153000000,2.295985,2.275029,,,,
1.154000000,2.298982,2.28231845,,,,
1.155000000,2.301982,2.2846984,,,,
1.156000000,2.304954,2.28495235,,,,
1.157000000,2.307984,2.2869972,,,,
1.158000000,2.311066,2.29081275,,,,
1.159000000,2.314069,2.29621185,,,,
1.160000000,2.317068,2.30084645,,,,
1.161000000,2.320069,2.30341725,,,,
1.162000000,2.323036,2.30176475,,,,
1.163000000,2.326014,2.30617645,,,,
1.164000000,2.329,2.308265,,,,
1.165000000,2.33206,2.3108495,,,,
1.166000000,2.335015,2.313091,,,,
1.167000000,2.338089,2.317503,,,,
1.168000000,2.340966,2.3241965,,,,
1.169000000,2.344115,2.326181,,,,
1.170000000,2.347175,2.327391,,,,
1.171000000,2.350192,2.3299375,,,,
1.172000000,2.353211,2.333621,,,,
1.173000000,2.356233,2.3365715,,,,
1.174000000,2.359214,2.33785,,,,
1.175000000,2.36228,2.342443,,,,
1.176000000,2.365265,2.3469455,,,,
1.177000000,2.368334,2.3532275,,,,
1.178000000,2.371321,2.3581165,,,,
1.179000000,2.374347,2.3571815,,,,
1.180000000,2.377414,2.3615725,,,,
1.181000000,2.380294,2.3666185,,,,
1.182000000,2.383453,2.3670065,,,,
1.183000000,2.386487,2.368547,,,,
1.184000000,2.38948,2.370069,,,,
1.185000000,2.392553,2.375089,,,,
1.186000000,2.395578,2.384547,,,,
1.187000000,2.398525,2.394773,,,,
1.188000000,2.401492,2.4005335,,,,
1.189000000,2.40451,2.4039775,,,,
1.190000000,2.407612,2.403971,,,,
1.191000000,2.410676,2.403119,,,,
1.192000000,2.413623,2.4061235,,,,
1.193000000,2.416682,2.411004,,,,
1.194000000,2.419754,2.4158815,,,,
1.195000000,2.42273,2.416676,,,,
1.196000000,2.425791,2.416727,,,,
1.197000000,2.428813,2.421699,,,,
1.198000000,2.431837,2.4280035,,,,
1.199000000,2.434863,2.4294155,,,,
1.200000000,2.437892,2.4348755,,,,
1.201000000,2.440846,2.438971,,,,
1.202000000,2.443803,2.4435085,,,,
1.203000000,2.446868,2.4461485,,,,
1.204000000,2.449996,2.4481975,,,,
1.205000000,2.453024,2.4530405,,,,
1.206000000,2.45605,2.457288,,,,
1.207000000,2.459035,2.4613025,,,,
1.208000000,2.462099,2.467785,,,,
1.209000000,2.465117,2.475118,,,,
1.210000000,2.468088,2.4815225,,,,
1.211000000,2.471141,2.485599,,,,
1.212000000,2.47415,2.4895455,,,,
1.213000000,2.47708,2.4914285,,,,
1.214000000,2.480157,2.492933,,,,
1.215000000,2.483157,2.496482,,,,
1.216000000,2.486116,2.4993245,,,,
1.217000000,2.488993,2.500439,,,,
1.218000000,2.49215,2.499276,,,,
1.219000000,2.495146,2.501245,,,,
1.220000000,2.498144,2.505239,,,,
1.221000000,2.501143,2.506066,,,,
1.222000000,2.504142,2.5090305,,,,
1.223000000,2.506963,2.5124935,,,,
1.224000000,2.509958,2.5178625,,,,
1.225000000,2.512955,2.5220015,,,,
1.226000000,2.51613,2.5253595,,,,
1.227000000,2.518989,2.528646,,,,
1.228000000,2.522062,2.533275,,,,
1.229000000,2.524968,2.536633,,,,
1.230000000,2.527976,2.53843,,,,
1.231000000,2.531122,2.541725,,,,
1.232000000,2.534035,2.544476,,,,
1.233000000,2.537073,2.548844,,,,
1.234000000,2.540113,2.552798,,,,
1.235000000,2.543159,2.5553215,,,,
1.236000000,2.546179,2.559059,,,,
1.237000000,2.549198,2.565549,,,,
1.238000000,2.55222,2.5719445,,,,
1.239000000,2.555242,2.5781745,,,,
1.240000000,2.558259,2.5855305,,,,
1.241000000,2.561313,2.5896775,,,,
1.242000000,2.564334,2.593195,,,,
1.243000000,2.567357,2.5953615,,,,
1.244000000,2.57038,2.5976725,,,,
1.245000000,2.573406,2.6001785,,,,
1.246000000,2.576396,2.6022675,,,,
1.247000000,2.579368,2.6047845,,,,
1.248000000,2.582476,2.6061425,,,,
1.249000000,2.585498,2.610816,,,,
1.250000000,2.588489,2.6147115,,,,
1.251000000,2.591467,2.615283,,,,
1.252000000,2.594518,2.617226,,,,
1.253000000,2.597607,2.619678,,,,
1.254000000,2.600604,2.619358,,,,
1.255000000,2.603611,2.618715,,,,
1.256000000,2.606711,2.619744,,,,
1.257000000,2.609796,2.622082,,,,
1.258000000,2.612799,2.6248445,,,,
1.259000000,2.615783,2.6282145,,,,
1.260000000,2.618887,2.631957,,,,
1.261000000,2.621928,2.6335425,,,,
1.262000000,2.624968,2.635012,,,,
1.263000000,2.628008,2.634341,,,,
1.264000000,2.631091,2.6339435,,,,
1.265000000,2.63413,2.6358335,,,,
1.266000000,2.637167,2.636489,,,,
1.267000000,2.640199,2.6395985,,,,
1.268000000,2.643234,2.641929,,,,
1.269000000,2.646273,2.6439135,,,,
1.270000000,2.649239,2.6476825,,,,
1.271000000,2.652359,2.6503445,,,,
1.272000000,2.655274,2.6529875,,,,
1.273000000,2.658279,2.65653,,,,
1.274000000,2.661406,2.659107,,,,
1.275000000,2.664475,2.660984,,,,
1.276000000,2.667554,2.661524,,,,
1.277000000,2.67052,2.663135,,,,
1.278000000,2.673563,2.667081,,,,
1.279000000,2.676685,2.6706875,,,,
1.280000000,2.679729,2.675548,,,,
1.281000000,2.682773,2.678413,,,,
1.282000000,2.685774,2.682685,,,,
