time,back,front,average
0.066666667,35.63932186,62.88729114,49.2633065
0.133333333,37.49515641,63.88739651,50.69127646
0.2,40.01164796,66.73624452,53.37394624
0.266666667,42.6441018,69.0691678,55.8566348
0.333333333,45.37067316,71.41838048,58.39452682
0.4,48.86305177,74.59282127,61.72793652
0.466666667,52.35736153,77.70629493,65.03182823
0.533333333,55.6690074,80.98668035,68.32784387
0.6,59.74560745,84.20411696,71.9748622
0.666666667,64.21811746,87.31263452,75.76537599
0.733333333,68.39585139,91.02755398,79.71170268
0.8,72.58082055,95.28712881,83.93397468
0.866666667,76.46721982,99.66790201,88.06756091
0.933333333,81.23883352,103.6445222,92.44167788
1,85.81272144,107.2389021,96.52581179
1.066666667,90.17997973,111.8184589,100.9992193
1.133333333,94.06248794,115.9898955,105.0261917
1.2,98.91965308,119.7881741,109.3539136
1.266666667,103.3886177,123.9851381,113.6868779
1.333333333,107.5664039,128.6410888,118.1037464
1.4,111.8482397,132.9146121,122.3814259
1.466666667,116.5185759,136.7955717,126.6570738
1.533333333,120.8903561,141.1853983,131.0378772
1.6,124.7842369,145.66792,135.2260784
1.666666667,129.06268,149.8651109,139.4638954
1.733333333,133.5314469,153.7554525,143.6434497
1.8,137.5186814,158.3411965,147.9299389
1.866666667,141.3499707,162.6250212,151.987496
1.933333333,145.7397792,166.4183178,156.0790485
2,149.8291348,170.7879278,160.3085313
