time,back,front,average
0.066666667,67.78662614,88.74965799,78.26814207
0.133333333,70.01238863,90.41068397,80.2115363
0.2,73.14697204,93.20203894,83.17450549
0.266666667,77.05540734,96.51949926,86.7874533
0.333333333,81.32850663,100.6239576,90.97623213
0.4,85.95563651,105.3378785,95.64675751
0.466666667,91.54565328,110.6625303,101.1040918
0.533333333,98.00558855,115.905504,106.9555463
0.6,104.9000701,121.5769122,113.2384912
0.666666667,111.7118192,127.7782522,119.7450357
0.733333333,118.6130225,134.591305,126.6021637
0.8,125.2422807,141.4067015,133.3244911
0.866666667,132.6686819,148.3037397,140.4862108
0.933333333,140.4469353,155.1154611,147.7811982
1,147.9546332,162.1931788,155.073906
1.066666667,155.3731374,169.6137399,162.4934387
1.133333333,162.6233173,177.1197383,169.8715278
