time,back,front,average
0,99.3855,119.7585,109.713
0.01668335,99.6145,119.4755,109.568
0.0333667,100.0995,120.2025,110.17
0.05005005,99.6515,119.4745,109.721
0.0667334,100.33,119.472,110.056
0.08341675,100.0115,119.9185,109.954
0.1001001,101.329,119.473,110.611
0.11678345,102.769,120.361,111.864
0.1334668,102.3805,120.2555,111.461
0.15015015,102.511,120.321,111.506
0.1668335,103.4645,121.1775,112.413
0.18351685,103.455,121.781,112.672
0.2002002,104.1005,121.7035,113.01
0.21688355,104.441,122.387,113.483
0.2335669,105.0045,122.8195,113.93
0.25025025,105.549,123.541,114.639
0.2669336,106.3525,124.1355,115.332
0.28361695,106.7915,124.6925,115.782
0.3003003,107.771,125.325,116.57
0.31698365,108.5925,126.1595,117.407
0.333667,109.2455,126.7305,117.999
0.35035035,110.1395,127.4425,118.829
0.3670337,111.073,128.393,119.76
0.38371705,111.7915,129.1085,120.49
0.4004004,112.7785,129.8955,121.365
0.41708375,113.7445,130.8375,122.337
0.4337671,114.666,131.73,123.228
0.45045045,115.8015,132.5725,124.251
0.4671338,116.849,133.517,125.263
0.48381715,117.735,134.533,126.188
0.500500501,119.0695,135.4765,127.358
0.517183851,120.07,136.528,128.367
0.533867201,121.14,137.472,129.368
0.550550551,122.354,138.586,130.547
0.567233901,123.456,139.73,131.656
0.583917251,124.448,140.9,132.708
0.600600601,125.8015,142.0985,133.987
0.617283951,127.0295,143.2285,135.161
0.633967301,128.127,144.411,136.274
0.650650651,129.525,145.505,137.526
0.667334001,130.7435,146.7565,138.763
0.684017351,131.882,148.032,139.966
0.700700701,133.263,149.077,141.198
0.717384051,134.6095,150.2945,142.467
0.734067401,135.844,151.65,143.757
0.750750751,137.3515,152.9005,145.144
0.767434101,138.573,154.197,146.399
0.784117451,139.829,155.587,147.728
0.800800801,141.3065,156.8595,149.09
0.817484151,142.686,158.044,150.385
0.834167501,144.0335,159.4525,151.759
0.850850851,145.5,160.65,153.091
0.867534201,146.9135,162.1085,154.515
0.884217551,148.3925,163.3435,155.877
0.900900901,149.77,164.664,157.216
0.917584251,151.145,166.067,158.608
0.934267601,152.5125,167.5035,160.002
0.950950951,153.9355,168.9385,161.452
0.967634301,155.29,170.34,162.834
0.984317651,156.859,171.749,164.344
1.001001001,158.3805,173.1595,165.818
1.017684351,160.0275,174.5185,167.333
1.034367701,161.4845,175.9735,168.786
1.051051051,162.9625,177.4035,170.262
1.067734401,164.5485,178.7735,171.705
1.084417751,165.97,180.2,173.129
1.101101101,167.383,181.715,174.577
1.117784451,168.844,183.138,176.011
1.134467801,170.3445,184.6155,177.493
1.151151151,171.9045,186.0855,178.985
1.167834501,173.4285,187.5835,180.506
1.184517851,175.0075,188.9325,181.963
1.201201201,176.5355,190.4945,183.507
1.217884551,178.0305,191.8795,184.948
1.234567901,179.5395,193.3725,186.477
1.251251251,181.109,194.879,188.046
1.267934601,182.475,196.441,189.501
1.284617951,184.058,197.91,191.035
1.301301301,185.667,199.405,192.558
1.317984651,187.1895,200.8425,194.024
1.334668001,188.767,202.305,195.54
1.351351351,190.321,203.723,197.009
1.368034701,191.8585,205.2935,198.57
1.384718051,193.2775,206.7405,199.999
1.401401401,194.8855,208.2925,201.564
1.418084751,196.327,209.783,203.015
1.434768101,197.899,211.313,204.557
1.451451451,199.469,212.815,206.129
1.468134801,201.0545,214.2275,207.653
1.484818151,202.583,215.709,209.156
1.501501502,204.155,217.213,210.692
1.518184852,205.707,218.715,212.208
1.534868202,207.183,220.205,213.69
1.551551552,208.6665,221.6975,215.15
1.568234902,210.2065,223.2295,216.675
1.584918252,211.6915,224.7725,218.165
1.601601602,213.271,226.173,219.618
1.618284952,214.84,227.458,220.996
1.634968302,216.3175,229.0165,222.517
1.651651652,217.9305,230.4095,224.002
1.668335002,219.3655,232.0465,225.6
1.685018352,220.941,233.605,227.192
1.701701702,222.469,235.109,228.762
1.718385052,223.9635,236.6085,230.313
1.735068402,225.464,238.152,231.871
1.751751752,227.0575,239.6605,233.454
1.768435102,228.5625,241.1455,234.924
1.785118452,230.0295,242.5725,236.344
1.801801802,231.48,244.15,237.858
1.818485152,232.9675,245.6345,239.306
1.835168502,234.467,247.225,240.829
1.851851852,235.835,248.871,242.318
1.868535202,237.552,249.776,243.618
1.885218552,238.7995,251.5845,245.157
1.901901902,240.4185,253.0755,246.728
1.918585252,241.9405,254.5055,248.204
1.935268602,243.47,256.03,249.771
1.951951952,244.9375,257.5005,251.26
1.968635302,246.3445,258.9855,252.71
