time,back,front,average
0.133466800133,63.3,80.16,71.73
0.15015015015,64.19661,81.05661,72.62661
0.166833500167,65.09322,81.95322,73.52322
0.183516850184,65.27254,81.95322,73.61288
0.2002002002,66.16915,83.02915,74.59915
0.216883550217,67.24508,83.56712,75.4061
0.233566900234,67.24508,84.10509,75.675085
0.25025025025,68.50034,84.82237,76.661355
0.266933600267,69.57627,86.07763,77.82695
0.283616950284,70.29356,86.25695,78.275255
0.3003003003,71.19017,87.33288,79.261525
0.316983650317,72.62475,88.58814,80.606445
0.333667000334,72.80407,89.30542,81.054745
0.35035035035,74.05932,90.02271,82.041015
0.367033700367,75.31458,91.63661,83.475595
0.383717050384,76.39051,92.3539,84.372205
0.4004004004,77.28712,93.42983,85.358475
0.417083750417,78.90102,94.50576,86.70339
0.433767100434,79.79763,95.40237,87.6
0.45045045045,81.05288,96.29898,88.67593
0.467133800467,82.66678,97.73356,90.20017
0.483817150484,84.10136,98.98881,91.545085
0.500500500501,84.99797,100.06475,92.53136
0.517183850517,86.43254,101.49932,93.96593
0.533867200534,87.32915,102.75458,95.041865
0.550550550551,88.76373,104.00983,96.38678
0.567233900567,90.37763,105.62373,98.00068
0.583917250584,91.8122,106.87898,99.34559
0.600600600601,93.24678,107.95492,100.60085
0.617283950617,94.86068,109.21017,102.035425
0.633967300634,96.11593,110.64475,103.38034
0.650650650651,97.72983,111.9,104.814915
0.667334000667,99.16441,113.33458,106.249495
0.684017350684,100.7783,114.94848,107.86339
0.700700700701,101.85424,116.38305,109.118645
0.717384050717,103.28881,117.63831,110.46356
0.734067400734,104.90271,119.2522,112.077455
0.750750750751,106.51661,120.68678,113.601695
0.767434100767,108.13051,121.94203,115.03627
0.784117450784,109.56508,123.37661,116.470845
0.800800800801,110.99966,124.81119,117.905425
0.817484150817,112.9722,126.24576,119.60898
0.834167500834,114.40678,127.85966,121.13322
0.850850850851,115.84136,129.47356,122.65746
0.867534200868,117.09661,130.90814,124.002375
0.884217550884,118.71051,132.52203,125.61627
0.900900900901,120.50373,134.13593,127.31983
0.917584250918,122.11763,135.57051,128.84407
0.934267600934,123.5522,137.00509,130.278645
0.950950950951,125.1661,138.43966,131.80288
0.967634300968,126.95932,139.87424,133.41678
0.984317650984,128.3939,141.48814,134.94102
1.001001001,129.82847,143.10203,136.46525
1.01768435102,131.26305,144.71593,137.98949
1.03436770103,132.87695,146.32983,139.60339
1.05105105105,134.67017,147.94373,141.30695
1.06773440107,136.28407,149.37831,142.83119
1.08441775108,137.71864,150.63356,144.1761
1.1011011011,139.51186,152.24746,145.87966
1.11778445112,141.12576,153.86136,147.49356
1.13446780113,142.56034,155.47526,149.0178
1.15115115115,143.99491,157.08915,150.54203
1.16783450117,145.60881,158.52373,152.06627
1.18451785118,147.22271,160.13763,153.68017
1.2012012012,148.83661,161.75153,155.29407
1.21788455122,150.45051,163.00678,156.728645
1.23456790123,152.06441,164.44136,158.252885
1.25125125125,153.6783,166.23458,159.95644
1.26793460127,155.11288,167.84848,161.48068
1.28461795128,156.36814,169.46237,162.915255
1.3013013013,157.98203,170.89695,164.43949
1.31798465132,159.59593,172.51085,166.05339
1.33466800133,161.20983,174.12475,167.66729
1.35135135135,162.82373,175.38,169.101865
1.36803470137,164.43763,176.81458,170.626105
1.38471805138,166.05153,178.6078,172.329665
1.4014014014,167.4861,180.2217,173.8539
1.41808475142,168.74136,181.83559,175.288475
1.43476810143,170.35525,183.27017,176.81271
1.45145145145,171.96915,184.88407,178.42661
1.46813480147,173.58305,186.31864,179.950845
1.48481815148,175.19695,187.75322,181.475085
1.5015015015,176.81085,189.1878,182.999325
1.51818485152,178.24542,190.8017,184.52356
1.53486820153,179.85932,192.59492,186.22712
1.55155155155,181.11458,194.02949,187.572035
1.56823490157,182.54915,195.64339,189.09627
1.58491825158,184.34237,197.07797,190.71017
1.6016016016,185.95627,198.69187,192.32407
1.61828495162,187.57017,199.94712,193.758645
1.63496830163,189.00475,201.3817,195.193225
1.65165165165,190.61864,202.99559,196.807115
1.66833500167,192.05322,204.78881,198.421015
1.68501835169,193.30847,206.22339,199.76593
1.7017017017,194.92237,207.65797,201.29017
1.71838505172,196.53627,209.27187,202.90407
1.73506840174,198.15017,210.70644,204.428305
1.75175175175,199.76407,211.9617,205.862885
1.76843510177,201.19864,213.57559,207.387115
1.78511845179,202.63322,215.18949,208.911355
1.8018018018,204.0678,216.80339,210.435595
1.81848515182,205.50237,218.23797,211.87017
1.83516850184,206.93695,219.85187,213.39441
1.85185185185,208.55085,221.28644,214.918645
1.86853520187,210.34407,222.72102,216.532545
1.88521855189,211.77864,224.15559,217.967115
1.9019019019,213.39254,225.59017,219.491355
1.91858525192,214.82712,227.02475,220.925935
1.93526860194,216.26169,228.63864,222.450165
1.95195195195,217.87559,230.07322,223.974405
1.96863530197,219.31017,231.5078,225.408985
1.98531865199,220.92407,232.76305,226.84356
