time,back,front,average
0,136.192,147.848,142.02
0.0667334,136.2645,148.2235,142.244
0.08341675,135.2785,147.9515,141.615
0.1001001,136.4375,148.2845,142.361
0.11678345,136.172,148.12,142.146
0.1334668,135.8185,148.2015,142.01
0.15015015,136.952,148.922,142.937
0.1668335,137.2035,148.6165,142.91
0.18351685,137.0475,148.2925,142.67
0.2002002,137.587,149.315,143.451
0.21688355,137.6255,149.2045,143.415
0.2335669,137.6705,149.4015,143.536
0.25025025,138.0005,150.0335,144.017
0.2669336,138.2625,150.2375,144.25
0.28361695,138.741,150.201,144.471
0.3003003,139.1625,150.8695,145.016
0.31698365,139.387,151.065,145.226
0.333667,139.871,151.313,145.592
0.35035035,140.231,151.955,146.093
0.3670337,140.351,152.185,146.268
0.38371705,140.9485,152.4695,146.709
0.4004004,141.4635,152.8645,147.164
0.41708375,141.8925,153.3555,147.624
0.4337671,142.375,153.601,147.988
0.45045045,142.808,154.112,148.46
0.4671338,143.0975,154.6405,148.869
0.48381715,143.558,155.072,149.315
0.500500501,144.136,155.454,149.795
0.517183851,144.5925,155.8395,150.216
0.533867201,145.119,156.367,150.743
0.550550551,145.6965,156.7635,151.23
0.567233901,146.0855,157.3145,151.7
0.583917251,146.496,157.89,152.193
0.600600601,147.046,158.354,152.7
0.617283951,147.669,158.811,153.24
0.633967301,148.148,159.248,153.698
0.650650651,148.72,159.828,154.274
0.667334001,149.3125,160.2595,154.786
0.684017351,149.7125,160.8695,155.291
0.700700701,150.2205,161.4735,155.847
0.717384051,150.802,162.018,156.41
0.734067401,151.453,162.513,156.983
0.750750751,152.037,163.015,157.526
0.767434101,152.64,163.566,158.103
0.784117451,153.2245,164.1215,158.673
0.800800801,153.7215,164.7905,159.256
0.817484151,154.2235,165.4465,159.835
0.834167501,154.804,166.054,160.429
0.850850851,155.5945,166.4995,161.047
0.867534201,156.218,166.992,161.605
0.884217551,156.773,167.639,162.206
0.900900901,157.3955,168.3185,162.857
0.917584251,158.0015,168.8845,163.443
0.934267601,158.537,169.491,164.014
0.950950951,159.2105,170.0835,164.647
0.967634301,159.759,170.687,165.223
0.984317651,160.4445,171.3515,165.898
1.001001001,161.104,171.924,166.514
1.017684351,161.7895,172.5525,167.171
1.034367701,162.362,173.206,167.784
1.051051051,162.983,173.849,168.416
1.067734401,163.613,174.495,169.054
1.084417751,164.2235,175.0905,169.657
1.101101101,164.887,175.761,170.324
1.117784451,165.5845,176.3635,170.974
1.134467801,166.1885,177.0135,171.601
1.151151151,166.7685,177.6295,172.199
1.167834501,167.412,178.334,172.873
1.184517851,168.0645,178.9595,173.512
1.201201201,168.87,179.404,174.137
1.217884551,169.5175,180.1165,174.817
1.234567901,170.15,180.706,175.428
1.251251251,170.578,181.63,176.104
1.267934601,171.345,182.193,176.769
1.284617951,171.9995,182.8185,177.409
1.301301301,172.7545,183.3715,178.063
1.317984651,173.4855,183.9865,178.736
1.334668001,174.143,184.597,179.37
1.351351351,174.809,185.239,180.024
1.368034701,175.483,185.913,180.698
1.384718051,176.1335,186.5365,181.335
1.401401401,176.7775,187.1665,181.972
1.418084751,177.4975,187.8265,182.662
1.434768101,178.114,188.424,183.269
1.451451451,178.77,189.102,183.936
1.468134801,179.482,189.786,184.634
1.484818151,180.07,190.482,185.276
1.501501502,180.6905,191.2295,185.96
1.518184852,181.309,191.923,186.616
1.534868202,182.002,192.546,187.274
1.551551552,182.702,193.202,187.952
1.568234902,183.3725,193.8175,188.595
1.584918252,184.086,194.424,189.255
1.601601602,184.7525,195.0115,189.882
1.618284952,185.4165,195.7155,190.566
1.634968302,186.008,196.312,191.16
1.651651652,186.6515,197.0085,191.83
1.668335002,187.299,197.703,192.501
1.685018352,187.9795,198.3365,193.158
1.701701702,188.6285,199.0175,193.823
1.718385052,189.0215,199.9025,194.462
1.735068402,189.7005,200.5355,195.118
1.751751752,190.4015,201.1425,195.772
1.768435102,191.2275,201.6825,196.455
1.785118452,191.8925,202.3135,197.103
1.801801802,192.533,202.979,197.756
1.818485152,193.135,203.717,198.426
1.835168502,193.7435,204.3685,199.056
1.851851852,194.459,205.003,199.731
1.868535202,195.1535,205.6445,200.399
1.885218552,195.807,206.193,201
1.901901902,196.427,206.871,201.649
1.918585252,196.983,207.659,202.321
1.935268602,197.592,208.374,202.983
1.951951952,198.3955,208.8505,203.623
1.968635302,199.109,209.499,204.304
