time,back,front,average
0.066666667,37.57693779,57.23726539,47.40710159
0.133333333,39.66220492,58.94522461,49.30371477
0.2,42.12893751,60.83134285,51.48014018
0.266666667,45.06327591,63.67901196,54.37114393
0.333333333,48.6671709,66.56921526,57.61819308
0.4,52.29167806,70.25730415,61.27449111
0.466666667,56.20710537,73.77257999,64.98984268
0.533333333,60.78119189,77.20331965,68.99225577
0.6,65.0747166,81.11359458,73.09415559
0.666666667,69.18067414,85.59996479,77.39031947
0.733333333,74.14494404,89.70028687,81.92261545
0.8,78.92059918,93.99622728,86.45841323
0.866666667,83.31240965,98.67464061,90.99352513
0.933333333,88.18459744,103.1636863,95.67414185
1,92.8626373,107.2709244,100.0667808
1.066666667,97.15884802,111.85734,104.508094
1.133333333,101.9347275,115.9655184,108.9501229
1.2,106.5172816,120.5678573,113.5425695
1.266666667,110.4425323,124.8652933,117.6539128
1.333333333,115.312833,128.984069,122.148451
1.4,119.612448,133.7651082,126.6887781
1.466666667,123.6382664,138.0692663,130.8537664
1.533333333,128.1322548,142.282016,135.2071354
1.6,132.1433717,146.9568059,139.5500888
1.666666667,136.7243017,150.7880424,143.756172
1.733333333,141.0334044,155.2719303,148.1526673
1.8,144.8665278,159.7526182,152.309573
1.866666667,149.5453975,163.8490613,156.6972294
1.933333333,153.3655199,168.1495421,160.757531
2,157.6728969,172.4406659,165.0567814
