time,back,front,average
0,141.079,153.975,147.752
0.08341675,141.4015,154.0465,147.839
0.1001001,141.6085,154.0355,147.917
0.11678345,141.7375,153.9305,147.918
0.1334668,142,154.872,148.536
0.15015015,142.0105,154.6095,148.408
0.1668335,142.332,154.342,148.43
0.18351685,142.8445,155.5495,149.28
0.2002002,142.9775,155.5645,149.357
0.21688355,143.255,155.071,149.259
0.2335669,143.7985,155.7915,149.907
0.25025025,143.989,156.099,150.143
0.2669336,144.1425,156.2455,150.29
0.28361695,144.726,156.712,150.818
0.3003003,144.975,156.923,151.044
0.31698365,145.1295,157.1865,151.204
0.333667,145.7415,157.6725,151.788
0.35035035,146.014,157.862,152.006
0.3670337,146.3575,158.1125,152.259
0.38371705,146.917,158.695,152.886
0.4004004,147.246,158.952,153.167
0.41708375,147.563,159.339,153.491
0.4337671,148.007,159.795,153.944
0.45045045,148.3385,160.2455,154.316
0.4671338,148.8435,160.6345,154.739
0.48381715,149.31,161.11,155.229
0.500500501,149.735,161.511,155.661
0.517183851,150.251,161.843,156.073
0.533867201,150.7575,162.3385,156.526
0.550550551,151.2435,162.8085,157.041
0.567233901,151.6705,163.2675,157.434
0.583917251,152.2005,163.8315,158.023
0.600600601,152.738,164.332,158.513
0.617283951,153.208,164.892,159.042
0.633967301,153.774,165.392,159.573
0.650650651,154.393,165.907,160.129
0.667334001,154.933,166.481,160.759
0.684017351,155.5585,167.0495,161.358
0.700700701,156.087,167.631,161.964
0.717384051,156.724,168.192,162.51
0.734067401,157.3185,168.8655,163.181
0.750750751,157.9975,169.5145,163.874
0.767434101,158.6235,170.0985,164.436
0.784117451,159.257,170.743,165.099
0.800800801,160.0095,171.3405,165.762
0.817484151,160.6315,172.0165,166.432
0.834167501,161.3675,172.7265,167.161
0.850850851,162.04,173.36,167.819
0.867534201,162.7885,174.0795,168.564
0.884217551,163.4535,174.7665,169.211
0.900900901,164.2105,175.4895,169.956
0.917584251,164.957,176.185,170.685
0.934267601,165.75,176.95,171.451
0.950950951,166.441,177.681,172.142
0.967634301,167.2565,178.4455,172.935
0.984317651,168.0725,179.1595,173.706
1.001001001,168.881,179.901,174.489
1.017684351,169.5965,180.7135,175.22
1.034367701,170.443,181.495,175.995
1.051051051,171.2445,182.2795,176.772
1.067734401,172.067,183.047,177.567
1.084417751,172.924,183.858,178.375
1.101101101,173.7275,184.6485,179.176
1.117784451,174.612,185.516,180.043
1.134467801,175.418,186.358,180.847
1.151151151,176.3095,187.1865,181.716
1.167834501,177.164,188.054,182.591
1.184517851,178.069,188.913,183.472
1.201201201,178.9445,189.7475,184.341
1.217884551,179.8765,190.6335,185.258
1.234567901,180.819,191.503,186.232
1.251251251,181.6375,192.3405,187.036
1.267934601,182.5505,193.2835,187.947
1.284617951,183.4775,194.1765,188.908
1.301301301,184.4505,195.0835,189.841
1.317984651,185.375,195.955,190.74
1.334668001,186.3435,196.8645,191.702
1.351351351,187.1825,197.8235,192.581
1.368034701,188.1865,198.7395,193.479
1.384718051,189.1005,199.6915,194.425
1.401401401,190.115,200.613,195.365
1.418084751,191.1015,201.5505,196.303
1.434768101,192.075,202.501,197.263
1.451451451,193.04,203.354,198.156
1.468134801,193.9775,204.3845,199.089
1.484818151,194.994,205.274,200.075
1.501501502,195.944,206.316,201.082
1.518184852,196.9775,207.2925,202.06
1.534868202,197.952,208.202,203.036
1.551551552,198.941,209.137,203.989
1.568234902,199.92,210.196,205.014
1.584918252,200.9705,211.1415,206.041
1.601601602,201.9545,212.1475,207.047
1.618284952,203.0055,213.1165,208.064
1.634968302,204.005,214.159,209.105
1.651651652,204.992,215.094,210.035
1.668335002,205.9925,216.0755,211.093
1.685018352,207.055,217.117,212.132
1.701701702,208.0865,218.1135,213.126
1.718385052,209.0955,219.1125,214.124
1.735068402,210.1415,220.1305,215.131
1.751751752,211.184,221.082,216.076
1.768435102,212.197,222.095,217.006
1.785118452,213.279,223.119,218.064
1.801801802,214.288,224.16,219.109
1.818485152,215.2995,225.1425,220.101
1.835168502,216.407,226.193,221.193
1.851851852,217.411,227.165,222.216
1.868535202,218.4215,228.2105,223.257
1.885218552,219.539,229.289,224.373
1.901901902,220.591,230.353,225.477
1.918585252,221.645,231.343,226.499
1.935268602,222.653,232.411,227.512
1.951951952,223.6955,233.3605,228.512
1.968635302,224.6485,234.3955,229.511
