time,back,front,average
0,212.926,229.968,220.937
0.01668335,212.9685,229.9615,221.026
0.1001001,214.2505,228.2535,221.092
0.1334668,215.0155,228.8065,221.759
0.15015015,215.2665,227.5875,221.427
0.1668335,215.409,228.925,221.882
0.18351685,216.0145,228.0155,222.036
0.2002002,215.151,229.353,222.122
0.21688355,215.686,229.412,222.306
0.2335669,215.598,229.378,222.357
0.25025025,215.6365,229.5695,222.464
0.2669336,216.2055,229.9485,222.952
0.28361695,216.1,229.884,222.883
0.3003003,216.238,230.026,223.052
0.31698365,216.749,230.505,223.551
0.333667,216.776,230.432,223.531
0.35035035,216.972,230.646,223.742
0.3670337,217.3045,230.9355,224.065
0.38371705,217.46,231.108,224.238
0.4004004,217.6055,231.3785,224.425
0.41708375,217.887,231.609,224.697
0.4337671,218.1695,231.8345,224.951
0.45045045,218.3225,232.0675,225.148
0.4671338,218.6505,232.2795,225.444
0.48381715,218.872,232.524,225.678
0.500500501,219.1185,232.8055,225.939
0.517183851,219.5,233.05,226.266
0.533867201,219.7445,233.3055,226.485
0.550550551,219.9765,233.5675,226.75
0.567233901,220.29,233.828,227.021
0.583917251,220.536,234.182,227.338
0.600600601,220.83,234.51,227.653
0.617283951,221.1685,234.7855,227.983
0.633967301,221.48,235.07,228.275
0.650650651,221.8175,235.3805,228.588
0.667334001,222.1775,235.6625,228.945
0.684017351,222.5115,235.9945,229.274
0.700700701,222.8375,236.3285,229.611
0.717384051,223.146,236.656,229.937
0.734067401,223.5095,236.9925,230.268
0.750750751,223.8505,237.3555,230.622
0.767434101,224.233,237.737,231.006
0.784117451,224.5915,238.0965,231.356
0.800800801,224.9905,238.4615,231.739
0.817484151,225.3495,238.8005,232.069
0.834167501,225.7545,239.1655,232.483
0.850850851,226.188,239.538,232.906
0.867534201,226.57,239.926,233.278
0.884217551,226.998,240.264,233.679
0.900900901,227.3645,240.7275,234.083
0.917584251,227.7535,241.1565,234.5
0.934267601,228.224,241.558,234.968
0.950950951,228.614,241.97,235.343
0.967634301,229.043,242.371,235.781
0.984317651,229.4875,242.7905,236.223
1.001001001,229.923,243.225,236.637
1.017684351,230.389,243.655,237.069
1.034367701,230.8625,244.1015,237.528
1.051051051,231.2925,244.5395,237.889
1.067734401,231.7455,244.9785,238.355
1.084417751,232.212,245.44,238.867
1.101101101,232.6925,245.9155,239.3
1.117784451,233.1875,246.3785,239.791
1.134467801,233.6655,246.8345,240.266
1.151151151,234.129,247.301,240.686
1.167834501,234.6825,247.7835,241.224
1.184517851,235.1725,248.2435,241.666
1.201201201,235.657,248.767,242.186
1.217884551,236.154,249.212,242.639
1.234567901,236.6535,249.7125,243.125
1.251251251,237.1265,250.2675,243.707
1.267934601,237.683,250.751,244.208
1.284617951,238.22,251.244,244.721
1.301301301,238.741,251.779,245.246
1.317984651,239.284,252.302,245.819
1.334668001,239.86,252.806,246.356
1.351351351,240.371,253.355,246.876
1.368034701,240.89,253.872,247.376
1.384718051,241.426,254.386,247.9
1.401401401,241.9565,254.9375,248.457
1.418084751,242.514,255.48,248.973
1.434768101,243.0965,256.0035,249.495
1.451451451,243.6595,256.5205,250.067
1.468134801,244.1835,257.0585,250.595
1.484818151,244.7685,257.6215,251.2
1.501501502,245.3415,258.1925,251.762
1.518184852,245.916,258.756,252.329
1.534868202,246.501,259.333,252.944
1.551551552,247.031,259.883,253.44
1.568234902,247.638,260.45,254.039
1.584918252,248.2145,261.0175,254.627
1.601601602,248.8075,261.5625,255.148
1.618284952,249.397,262.121,255.716
1.634968302,249.9625,262.6715,256.253
1.651651652,250.576,263.272,256.895
1.668335002,251.1805,263.8775,257.454
1.685018352,251.7635,264.4565,258.055
1.701701702,252.352,265.04,258.623
1.718385052,252.968,265.588,259.177
1.735068402,253.5495,266.2125,259.777
1.751751752,254.19,266.818,260.408
1.768435102,254.8055,267.3825,260.957
1.785118452,255.428,267.992,261.608
1.801801802,256.026,268.624,262.223
1.818485152,256.639,269.205,262.819
1.835168502,257.2385,269.8135,263.401
1.851851852,257.857,270.379,263.977
1.868535202,258.478,270.994,264.624
1.885218552,259.1055,271.5925,265.21
1.901901902,259.7425,272.2135,265.89
1.918585252,260.358,272.796,266.438
1.935268602,260.995,273.403,267.053
1.951951952,261.6145,274.0395,267.707
