time,back,front,average
0,144.57035,170.98045,157.8074
0.1334668,147.70015,169.04605,158.3633
0.1668335,147.8285,169.5133,158.3907
0.2002002,148.43295,169.62665,158.7083
0.2335669,148.9062,170.4676,159.0519
0.2669336,149.7378,170.8292,159.7358
0.3003003,150.2104,171.31,160.2826
0.333667,150.92245,172.03255,160.8064
0.3670337,151.716,172.7918,161.5166
0.4004004,152.4091,173.5285,162.2737
0.4337671,153.323,174.1686,163.018
0.4671338,154.2735,175.1281,163.7836
0.500500501,155.3507,176.0801,164.7229
0.533867201,156.27385,176.94775,165.7492
0.567233901,157.2841,177.9689,166.6374
0.600600601,158.37325,179.02715,167.6661
0.633967301,159.63335,180.15485,168.7145
0.667334001,160.73125,181.20615,169.9199
0.700700701,162.00635,182.31905,170.9918
0.734067401,163.41825,183.65395,172.2147
0.767434101,164.75995,184.81905,173.5552
0.800800801,166.00575,186.08005,174.8411
0.834167501,167.48795,187.46265,176.076
0.867534201,168.81415,188.88365,177.4788
0.900900901,170.2792,190.164,178.888
0.934267601,171.88845,191.65875,180.2748
0.967634301,173.41295,193.11905,181.7908
1.001001001,175.0488,194.5876,183.2944
1.034367701,176.6255,196.1149,184.8498
1.067734401,178.1559,197.6889,186.4033
1.101101101,179.96495,199.34265,187.9497
1.134467801,181.62345,200.90815,189.6567
1.167834501,183.291,202.4644,191.2777
1.201201201,185.0795,204.1377,192.9032
1.234567901,186.92625,205.87255,194.6594
1.267934601,188.42205,207.95935,196.4107
1.301301301,190.4278,209.5346,198.2355
1.334668001,192.23975,211.06525,200.0022
1.368034701,194.14715,212.74045,201.6887
1.401401401,196.041,214.4282,203.4541
1.434768101,197.91215,216.37645,205.2623
1.468134801,199.7683,217.9829,207.1695
1.501501502,201.58365,219.98835,208.9216
1.534868202,203.55925,221.95335,210.8061
1.568234902,205.5292,223.6842,212.8028
1.601601602,207.284,225.511,214.609
1.634968302,209.4484,227.5258,216.4014
1.668335002,211.3873,229.4073,218.5123
1.701701702,213.25915,231.35665,220.4171
1.735068402,215.321,233.3532,222.313
1.768435102,217.34315,235.15225,224.3401
1.801801802,219.3981,237.0365,226.3005
1.835168502,221.42835,239.06605,228.2217
1.868535202,223.3955,241.0387,230.2582
1.901901902,225.3844,242.99,232.2326
1.935268602,227.42775,244.88645,234.2017
1.935268602,227.497,244.8936,236.1953
