time,back,front,average
0,196.714,208.79,202.668
0.0667334,196.2495,207.9645,202.08
0.08341675,198.2855,209.2485,203.715
0.1001001,197.3975,208.1905,202.735
0.11678345,196.942,208.664,202.777
0.1334668,197.225,208.745,202.945
0.15015015,197.667,208.153,202.882
0.1668335,198.134,209.238,203.619
0.18351685,198.4065,209.0575,203.633
0.2002002,197.993,208.451,203.208
0.21688355,198.7345,209.1975,203.924
0.2335669,198.7475,209.5505,204.131
0.25025025,198.5635,209.1405,203.852
0.2669336,199.1375,209.5345,204.289
0.28361695,198.967,210.247,204.569
0.3003003,199.194,209.878,204.541
0.31698365,199.6985,210.2115,204.923
0.333667,199.7075,210.5925,205.151
0.35035035,199.9195,210.5465,205.225
0.3670337,200.451,210.923,205.632
0.38371705,200.53,211.218,205.871
0.4004004,200.5315,211.3245,205.891
0.41708375,201.13,211.67,206.385
0.4337671,201.4005,211.9975,206.667
0.45045045,201.3695,212.1185,206.737
0.4671338,202.031,212.363,207.181
0.48381715,202.3345,212.7595,207.542
0.500500501,202.438,213.038,207.723
0.517183851,202.943,213.379,208.163
0.533867201,203.17,213.644,208.405
0.550550551,203.447,213.979,208.728
0.567233901,203.979,214.277,209.15
0.583917251,204.2145,214.5895,209.393
0.600600601,204.4955,214.9805,209.751
0.617283951,204.9425,215.3615,210.195
0.633967301,205.293,215.689,210.498
0.650650651,205.556,216.034,210.788
0.667334001,206.102,216.35,211.232
0.684017351,206.4875,216.7185,211.593
0.700700701,206.724,217.172,211.899
0.717384051,207.2535,217.5405,212.359
0.734067401,207.6535,217.9925,212.809
0.750750751,207.9815,218.3805,213.136
0.767434101,208.4835,218.7085,213.551
0.784117451,208.9715,219.0865,214.016
0.800800801,209.313,219.571,214.408
0.817484151,209.754,219.972,214.821
0.834167501,210.158,220.432,215.256
0.850850851,210.545,220.837,215.639
0.867534201,211.0295,221.2125,216.075
0.884217551,211.539,221.613,216.496
0.900900901,211.9585,222.0895,216.972
0.917584251,212.3525,222.5655,217.368
0.934267601,212.8795,223.0365,217.821
0.950950951,213.2885,223.4995,218.265
0.967634301,213.796,223.948,218.758
0.984317651,214.3345,224.3395,219.194
1.001001001,214.777,224.839,219.714
1.017684351,215.221,225.297,220.137
1.034367701,215.713,225.785,220.636
1.051051051,216.198,226.25,221.091
1.067734401,216.658,226.696,221.594
1.084417751,217.1795,227.1385,222.054
1.101101101,217.716,227.654,222.63
1.117784451,218.1945,228.1875,223.125
1.134467801,218.6665,228.6975,223.633
1.151151151,219.236,229.172,224.181
1.167834501,219.737,229.651,224.644
1.184517851,220.2485,230.1375,225.15
1.201201201,220.8085,230.6595,225.723
1.217884551,221.269,231.203,226.204
1.234567901,221.7475,231.7645,226.74
1.251251251,222.3365,232.2435,227.277
1.267934601,222.895,232.689,227.794
1.284617951,223.363,233.233,228.291
1.301301301,223.932,233.76,228.85
1.317984651,224.453,234.251,229.335
1.334668001,224.981,234.835,229.9
1.351351351,225.485,235.397,230.461
1.368034701,226.052,235.88,230.958
1.384718051,226.6375,236.3585,231.522
1.401401401,227.181,236.919,232.085
1.418084751,227.6885,237.4675,232.645
1.434768101,228.217,237.973,233.163
1.451451451,228.731,238.569,233.706
1.468134801,229.259,239.049,234.242
1.484818151,229.8725,239.5615,234.8
1.501501502,230.4795,240.0965,235.349
1.518184852,230.9695,240.6785,235.89
1.534868202,231.4615,241.1865,236.351
1.551551552,232.1205,241.7335,236.961
1.568234902,232.6555,242.2925,237.473
1.584918252,233.1975,242.7925,237.979
1.601601602,233.748,243.396,238.565
1.618284952,234.288,243.92,239.03
1.634968302,234.844,244.466,239.62
1.651651652,235.2985,245.0575,240.12
1.668335002,235.9775,245.5165,240.701
1.685018352,236.4645,246.1255,241.279
1.701701702,237.043,246.659,241.828
1.718385052,237.577,247.219,242.327
1.735068402,238.125,247.841,242.928
1.751751752,238.7125,248.3635,243.497
1.768435102,239.2665,248.9535,244.073
1.785118452,239.8235,249.5245,244.652
1.801801802,240.374,250.09,245.217
1.818485152,240.89,250.634,245.743
1.835168502,241.438,251.174,246.266
1.851851852,241.9815,251.7905,246.866
1.868535202,242.6005,252.3055,247.446
1.885218552,243.1745,252.8455,247.983
1.901901902,243.646,253.52,248.563
1.918585252,244.183,254.081,249.109
1.935268602,244.7645,254.6515,249.688
1.951951952,245.312,255.196,250.23
